"1000000411542580","10000004268138100","10000004268179600","cashewithdrawalinbranchstoreamrdavenewyorkny",0.14,NA,70.78,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004270502800","10000004270502800","chasewithdrwlelakesammaissaquahwa",0,NA,16.48,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268958300","10000004267971600|10000004267971600|10000004268958300|10000004268958300|10000004269076000|10000004268429100|10000004268429100|10000004268429100|10000004268645700|10000004268645600|10000004268996300|10000004268996300|10000004269543100|10000004269677000|10000004269874300|10000004269945300|10000004270100100|10000004270135900|10000004270136000|10000004270219900|10000004270219900|10000004270263200|10000004270443700|10000004271268800|10000004271268800|10000004271258000|10000004271361800|10000004271352900|10000004271556300|10000004271556300|10000004271594200|10000004271594800|10000004271633100|10000004271633200|10000004272294600|10000004272294600|10000004272402600|10000004272402600|10000004272442600|10000004272442600|10000004272750700|10000004272859900|10000004273449900|10000004273449900|10000004273542700|10000004273542700|10000004273542700|10000004273938200|10000004274037900","checkwithdrawal",0.39,0.3,299.16,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004270263200","10000004270333800|10000004270392600","debitcardwithdrawalvisacheckcardbrsportinggoodsinctaylordate",0.14,0,0.96,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268958300","10000004268958200|10000004269677000|10000004270219900","debitcardwithdrawalvisacheckcardproskatellccantonmidatecard",2.38,1.33,18.99,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269775100","10000004269803300","debitcardwithdrawalvisacheckcardjewellisleildatecard",0,NA,6.55,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268958200","10000004268958200|10000004270083100|10000004270551500|10000004270551500|10000004270618000","debitcardwithdrawalvisacheckcardmarkethudsonwidatecard",1.17,2.12,0.42,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269007000","10000004269677000|10000004270099600","debitcardwithdrawalvisacheckcardjetspizzanovimidate",3,4.94,0.02,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004270618000","10000004270618000","debitcardwithdrawalvisacheckcardmarathonpetrosouthdate",0,NA,14.12,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268958200","10000004269278200","debitcardwithdrawalvisacheckcardmenchiescantoncentercadate",1.71,NA,0.56,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268958200","10000004268958200|10000004268958200|10000004269457700|10000004270037300","debitcardwithdrawalvisacheckcardspeedwaymnovimidate",1.21,0.69,12.32,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268958300","10000004269677000|10000004269683500|10000004269728200","debitcardwithdrawalvisacheckcardspeedwaycancantondate",1.86,9.57,11.94,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268958300","10000004268958300","debitcardwithdrawalvisacheckcardspeedwayfarfarmingdate",0,NA,17.34,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268958300","10000004268958300|10000004269055300|10000004269120600|10000004269128100|10000004268996800|10000004269040200|10000004269337900|10000004269380400|10000004269945300|10000004270083100|10000004270219900|10000004270401000|10000004270475200","debitcardwithdrawalvisacheckcardspeedwayforcantondate",0.66,0.41,5.31,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269222400","10000004270392600","debitcardwithdrawalvisacheckcardspeedwaywaywestlandate",3.57,NA,1.65,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004273458400","10000004273458400|10000004273458300","debitcardwithdrawaleonmobilwyomingmicard",2.43,4.94,18.99,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004273458400","10000004273458300","debitcardwithdrawalwalgreenswyomingmicard",0.43,NA,0.25,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268257700","10000004269598400","ewithdrawalcapitaloneauto",4.29,NA,0,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268602700","10000004269835200","ewithdrawalplanetfit",4,NA,0,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004272540500","10000004272575500|10000004272575500","feewithdrawaloverdraftfeeachtracenumber",0.07,0.01,0,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268996200","10000004270502800","nonchaseatmwithdrawjohn",4.71,NA,98.28,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004267917200","10000004270044400|10000004271730900|10000004273245800|10000004273401200|10000004273629900|10000004273668900|10000004274037800","nonchaseatmwithdrawsch",2.82,7.43,24.59,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269543100","10000004270044400","nonchaseatmwithdrawsold",1.57,NA,0,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004270135800","10000004273668900","nonchaseatmwithdrawtwe",11,NA,19.92,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269542900","10000004270044400|10000004273669100|10000004273898100","nonchaseatmwithdrawwoo",4.52,36.01,1.22,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004271633100","10000004271782400|10000004273668900","nonchaseatmwithdrawbcse",3.29,14.73,19.33,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004271194100","10000004273849900","nonchaseatmwithdrawwash",8.57,NA,48.93,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004271144400","10000004273081600","nonchaseatmwithdrawmid",6,NA,0,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268090900","10000004268348100|10000004269880100|10000004270135700|10000004270135900|10000004270971900|10000004270971900|10000004271257900|10000004271782400|10000004272442700|10000004272859700|10000004272859700|10000004273116700|10000004273204600","nonwellsfargoatmtransactionfee",1.23,1.81,0,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268090900","10000004270135900|10000004271257900|10000004271782400|10000004272442700|10000004272859700|10000004273204600","nonwfatmwithdrawalauthorizedonmiddlefielclassysalpaloaltocaatmidlkcard",2.67,4.38,21.18,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004272487000","10000004271194200","nonwfatmwithdrawalauthorizedonmobileatmatmplussacramentocaatmidlkcard",0,NA,0,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004272859700","10000004273116700","nonwfatmwithdrawalauthorizedonelcaminoryumiyogurredwoodcitycaatmidlkcard",1,NA,0,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268570200","10000004269803300|10000004270100100","poswithdrawaladykristalbeauty",2.43,4.94,7.5,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268821100","10000004270100100","poswithdrawalamclivonia",4,NA,5.56,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268301300","10000004269598400","poswithdrawalbmartno",4.14,NA,0.12,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004267780100","10000004268570300","poswithdrawalkrusemueronwi",2.57,NA,0.18,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004267870600","10000004268859600|10000004269169000","poswithdrawalletyscutsandsty",2,2,29.41,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268093500","10000004269502200","poswithdrawalmsftoffice",4.57,NA,0,"ATM/Cash Withdrawals",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004273458200","10000004273458400|10000004273458300|10000004273458000|10000004273458300|10000004273458200|10000004273754700|10000004273891800","poswithdrawalcostcowhsewilsonaveswwyomingmicard",1.43,1.69,49.48,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004273458200","10000004273458200|10000004273458200|10000004273458200|10000004273458400|10000004273458400|10000004273458200|10000004273458300|10000004273457900|10000004273458200|10000004273498700|10000004273754700|10000004274013100|10000004274046200","poswithdrawalmcdonaldsfchicagodrivejenisonmicard",1.09,1.14,4.84,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004273458400","10000004273608900","poswithdrawalmcdonaldsfbyroncenterwyomingmicard",5.86,NA,1.25,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004273458200","10000004273458200","poswithdrawalmcdonaldsftecumsehstdundeemicard",0,NA,6.68,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004267971600","10000004268138000|10000004268301300|10000004269456600|10000004270100100|10000004270135800|10000004270443700|10000004270503100|10000004271268800|10000004272140900|10000004272355000|10000004272575500|10000004273401200|10000004273498600|10000004273542500","withdrawal",1.24,1.65,1538.18,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268138100","10000004268348100|10000004268900600|10000004268996300|10000004273453700","withdrawalmadeinabranchstore",2.89,15.5,1794.54,"ATM/Cash Withdrawals",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004273458400","10000004273458300","achwithdrawalaaainsurancetypepremdueidcoaaainsuranceacheccppdachtrace",4.71,NA,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268301200","10000004269753900","berkleyautoberkleymi",4.57,NA,3.75,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268760400","10000004270135800|10000004271508100|10000004272938300","bmwfinancialsedespidindncoidm",4.29,0.08,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268348000","10000004269753900|10000004271067200|10000004272572100|10000004273753500","bmwfinancialsepppdidm",4.29,0.04,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269222100","10000004270502800|10000004271998500|10000004273401200","chaseautofinanicpaymentppdid",4.33,0.09,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268037500","10000004269447800|10000004270737100|10000004272294700|10000004273498500","chaseautofinanpeflandamy",4.29,0.04,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268085600","10000004269281900|10000004270258900|10000004271257800|10000004272859600|10000004273295500|10000004273398900","checkcardseattleparkseattlewa",2.79,2.52,0.19,"Automotive Expenses",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268645200","10000004268645200","checkcarddhquickluberochesterhilmi",0,NA,0.93,"Automotive Expenses",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268897900","10000004268995800","checkcardseattleststowncarikirklandwa",0.29,NA,0.42,"Automotive Expenses",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269542900","10000004272439100","checkcardchrysleruconnectks",8.43,NA,0,"Automotive Expenses",FALSE,TRUE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268756800","10000004269040200|10000004269643200|10000004271782500","cranbrkcarcareincbirminghammi",3.19,9.5,0.52,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004270220100","10000004270860400","erhardbmwbloomfielbloomfieldhimi",1.86,NA,123.46,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004273753500","10000004273753500","harleysonmdsnmadisonwi",0,NA,112.53,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269222200","10000004270135800","jetzcarwashhchalescornerswi",3,NA,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004267971400","10000004269385800","onlinepaymenttoleusfinancialservicesloan",4.43,NA,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268756800","10000004270135800|10000004271509700|10000004272938300","onstaronstarmi",4.29,0.08,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004271782400","10000004273120000","oreillyautopartsrochesterhilmi",4,NA,0.05,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268570200","10000004269456600","poswithdrawalaaaoilllc",2.86,NA,0.01,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268138100","10000004269222200","purchaseauthorizedonautopridecarwaspaloaltocascard",3.57,NA,0.07,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004267869800","10000004268301400|10000004269683500|10000004271015900|10000004272487000|10000004272572100|10000004273717500","purchaseauthorizedonautopiacarwashdublincascard",3.1,3.65,2.25,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004272487000","10000004270503000","purchaseauthorizedonoreillyautopartssouthsanfracapcard",0,NA,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004268900800","10000004270308900|10000004272487000|10000004271633100|10000004273120200","recurringpaymentauthorizedononstaronstarmiscard",3.25,4.75,0,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
"1000000411542580","10000004269222200","10000004269542900|10000004269874000|10000004270135800|10000004271361600|10000004272572000|10000004273018800|10000004273401200|10000004273668900|10000004273785900","seversinsmadisonwi",1.6,1.26,0.39,"Automotive Expenses",FALSE,FALSE
NA,NA,"",NA,NaN,NA,NA,NA,FALSE,FALSE
